Energy Grid,Fitness_1,Fitness_2,N_Groups
"(9, 13, 24, 28, 87, 88, 89, 94, 97, 138, 260, 283)",0.09199061131578579,0.05028208107644594,12.0
"(6, 7, 9, 10, 13, 14, 16, 23, 24, 87, 97, 170)",0.31218492277123966,0.012579811892485249,12.0
"(6, 7, 9, 13, 14, 16, 23, 24, 88, 89, 97, 170)",0.24527422765675921,0.015201096270348047,12.0
"(6, 7, 9, 13, 14, 23, 24, 88, 89, 94, 97, 170)",0.16915592113253786,0.01895652456500163,12.0
"(6, 7, 9, 13, 14, 16, 23, 24, 88, 89, 97, 124)",0.27024794919532147,0.015073641855412712,12.0
"(9, 13, 14, 24, 87, 88, 89, 94, 97, 138, 260, 283)",0.09199178631700522,0.037031605495433495,12.0
"(9, 13, 24, 87, 88, 89, 94, 97, 138, 165, 260, 283)",0.08701267074300467,0.05243972064879843,12.0
"(6, 7, 9, 13, 14, 24, 88, 89, 94, 97, 170)",0.16915592113253786,0.02666346354680904,11.0
"(6, 7, 9, 13, 14, 23, 24, 88, 89, 97, 116)",0.2996840050849685,0.01884065731706719,11.0
"(9, 13, 14, 23, 24, 88, 89, 94, 97, 138, 256)",0.13200913301945227,0.029265452588184915,11.0
"(9, 13, 21, 87, 88, 89, 94, 97, 138, 260, 283)",0.09199257410276529,0.1267103926931712,11.0
"(6, 7, 9, 13, 14, 16, 23, 24, 88, 97, 112)",0.41594779560607487,0.015120425286738959,11.0
"(9, 13, 14, 24, 28, 88, 89, 94, 97, 138, 256)",0.1319763326811243,0.0349207218299078,11.0
"(3, 6, 7, 9, 13, 14, 16, 23, 24, 88, 97)",0.47840833475839917,0.012499858180405998,11.0
"(6, 7, 9, 13, 14, 23, 24, 88, 89, 97, 137)",0.24934883375719574,0.01888236875704219,11.0
"(3, 9, 13, 14, 23, 24, 88, 89, 93, 97, 124)",0.2190233954896993,0.025050136552722035,11.0
"(3, 9, 13, 14, 23, 24, 88, 89, 94, 97, 133)",0.1789768089621273,0.025092583291073667,11.0
"(6, 7, 8, 9, 13, 14, 23, 24, 87, 97, 168)",0.3137729256017151,0.018759833949800298,11.0
"(3, 9, 13, 14, 23, 24, 74, 88, 89, 97, 138)",0.24492732368385428,0.024972815294153294,11.0
"(9, 13, 14, 24, 88, 89, 94, 97, 138, 256, 285)",0.11487594676158808,0.037050433631170776,11.0
"(6, 7, 9, 13, 14, 16, 23, 24, 88, 97, 167)",0.3379001520920589,0.015243830656604507,11.0
"(3, 6, 7, 9, 13, 14, 16, 23, 24, 91, 97)",0.593924190402214,0.0124682501254062,11.0
"(9, 13, 24, 87, 88, 89, 94, 97, 138, 256, 278)",0.10350067753205694,0.05244099275560732,11.0
"(6, 7, 9, 10, 13, 14, 16, 23, 24, 87, 97)",0.44628922830391093,0.012635178827668958,11.0
"(6, 7, 9, 13, 14, 23, 24, 88, 97, 125)",0.36354938393336844,0.01888390682188501,10.0
"(9, 13, 14, 23, 24, 88, 89, 94, 97, 124)",0.1917741976380274,0.02920864258058964,10.0
"(6, 7, 9, 13, 14, 16, 23, 24, 87, 97)",0.44628922830391093,0.015288543339657568,10.0
"(9, 13, 14, 23, 24, 88, 89, 93, 97, 124)",0.2190233954896993,0.029208393457532456,10.0
"(9, 13, 24, 88, 89, 94, 97, 138, 260, 283)",0.11147496344848751,0.05245934656501394,10.0
"(3, 9, 13, 14, 23, 24, 88, 89, 97, 124)",0.27024794919532147,0.02505054127302908,10.0
"(6, 7, 9, 13, 14, 16, 23, 24, 32, 97)",0.7397616306842774,0.013840507773419941,10.0
"(9, 13, 14, 24, 88, 89, 94, 97, 124, 254)",0.14213387907333097,0.036997512988954706,10.0
"(6, 7, 9, 13, 14, 16, 23, 24, 91, 97)",0.593924190402214,0.01527250573813077,10.0
"(9, 13, 14, 23, 24, 88, 89, 94, 97, 138)",0.1706778783454339,0.02926558480960173,10.0
"(9, 13, 14, 23, 24, 88, 89, 94, 97, 132)",0.18151641966947663,0.02924837886849263,10.0
"(3, 9, 13, 14, 23, 24, 88, 89, 97, 170)",0.24527422765675921,0.025179300131979332,10.0
"(6, 7, 9, 13, 14, 23, 24, 87, 97, 139)",0.31664489425488407,0.018921683159427105,10.0
"(9, 13, 24, 32, 88, 89, 94, 97, 138, 256)",0.13193884809779255,0.05093939253996527,10.0
"(3, 9, 13, 14, 24, 88, 89, 94, 97, 170)",0.16915592113253786,0.03293567180716439,10.0
